app,start,duration,query,range
1,420000,55947,q10,d_year = 2000 and d_moy = 1
1,420000,61992,q1,d_year = 2000 and d_moy between 1 and 4
1,420000,48816,q13,d_year = 2000 and d_moy between 1 and 6
1,420000,55495,q12,d_year = 2000 and d_moy between 1 and 11
1,420000,48816,q13,d_year = 2000 and d_moy between 1 and 6
1,420000,45807,q10,d_date = cast('2000-04-30' as date)
1,420000,53930,q13,d_year = 2000 and d_moy between 1 and 7
2,480000,48375,q7,d_year = 2000 and d_moy between 1 and 10
2,480000,53930,q13,d_year = 2000 and d_moy between 1 and 7
2,480000,47922,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week))
2,480000,46335,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week))
2,480000,48375,q7,d_year = 2000 and d_moy between 1 and 10
2,480000,48375,q7,d_year = 2000 and d_moy between 1 and 10
2,480000,51025,q1,d_year = 2000 and d_moy between 1 and 3
2,480000,53930,q13,d_year = 2000 and d_moy between 1 and 7
2,480000,61992,q1,d_year = 2000 and d_moy between 1 and 4
0,540000,48375,q7,d_year = 2000 and d_moy between 1 and 10
0,540000,48816,q13,d_year = 2000 and d_moy between 1 and 6
0,540000,53930,q13,d_year = 2000 and d_moy between 1 and 7
0,540000,47922,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week))
0,540000,48816,q13,d_year = 2000 and d_moy between 1 and 6
0,540000,48816,q13,d_year = 2000 and d_moy between 1 and 6
0,540000,51025,q1,d_year = 2000 and d_moy between 1 and 3
0,540000,55947,q10,d_year = 2000 and d_moy = 1
0,540000,47922,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week))
1,600000,48375,q7,d_year = 2000 and d_moy between 1 and 10
1,600000,53930,q13,d_year = 2000 and d_moy between 1 and 7
1,600000,47922,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week))
1,600000,46335,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week))
1,600000,48375,q7,d_year = 2000 and d_moy between 1 and 10
1,600000,48375,q7,d_year = 2000 and d_moy between 1 and 10
1,600000,51025,q1,d_year = 2000 and d_moy between 1 and 3
1,600000,53930,q13,d_year = 2000 and d_moy between 1 and 7
1,600000,61992,q1,d_year = 2000 and d_moy between 1 and 4
2,660000,55947,q10,d_year = 2000 and d_moy = 1
2,660000,61344,q12,d_year = 2000
2,660000,48816,q13,d_year = 2000 and d_moy between 1 and 6
2,660000,59893,q7,d_year = 2000 and d_moy between 1 and 11
2,660000,61344,q12,d_year = 2000
2,660000,61992,q1,d_year = 2000 and d_moy between 1 and 4
2,660000,61344,q12,d_year = 2000
2,660000,46335,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week))
2,660000,59893,q7,d_year = 2000 and d_moy between 1 and 11
0,720000,48375,q7,d_year = 2000 and d_moy between 1 and 10
0,720000,55495,q12,d_year = 2000 and d_moy between 1 and 11
0,720000,55947,q10,d_year = 2000 and d_moy = 1
0,720000,61992,q1,d_year = 2000 and d_moy between 1 and 4
0,720000,48816,q13,d_year = 2000 and d_moy between 1 and 6
0,720000,55495,q12,d_year = 2000 and d_moy between 1 and 11
0,720000,48816,q13,d_year = 2000 and d_moy between 1 and 6
0,720000,45807,q10,d_date = cast('2000-04-30' as date)
0,720000,53930,q13,d_year = 2000 and d_moy between 1 and 7
1,780000,47922,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week))
1,780000,46335,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week))
1,780000,61992,q1,d_year = 2000 and d_moy between 1 and 4
1,780000,53930,q13,d_year = 2000 and d_moy between 1 and 7
1,780000,55947,q10,d_year = 2000 and d_moy = 1
1,780000,48375,q7,d_year = 2000 and d_moy between 1 and 10
1,780000,48816,q13,d_year = 2000 and d_moy between 1 and 6
1,780000,47922,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week))
1,780000,48816,q13,d_year = 2000 and d_moy between 1 and 6
2,840000,59893,q7,d_year = 2000 and d_moy between 1 and 11
2,840000,59893,q7,d_year = 2000 and d_moy between 1 and 11
2,840000,61344,q12,d_year = 2000
2,840000,61992,q1,d_year = 2000 and d_moy between 1 and 4
2,840000,45807,q10,d_date = cast('2000-04-30' as date)
2,840000,47922,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week))
2,840000,47922,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week))
2,840000,51025,q1,d_year = 2000 and d_moy between 1 and 3
2,840000,61344,q12,d_year = 2000
0,900000,47922,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week))
0,900000,61344,q12,d_year = 2000
0,900000,61344,q12,d_year = 2000
0,900000,51025,q1,d_year = 2000 and d_moy between 1 and 3
0,900000,53930,q13,d_year = 2000 and d_moy between 1 and 7
0,900000,48816,q13,d_year = 2000 and d_moy between 1 and 6
0,900000,46335,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week))
0,900000,55495,q12,d_year = 2000 and d_moy between 1 and 11
0,900000,59893,q7,d_year = 2000 and d_moy between 1 and 11
1,960000,53930,q13,d_year = 2000 and d_moy between 1 and 7
1,960000,46335,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week))
1,960000,51025,q1,d_year = 2000 and d_moy between 1 and 3
1,960000,61992,q1,d_year = 2000 and d_moy between 1 and 4
1,960000,59893,q7,d_year = 2000 and d_moy between 1 and 11
1,960000,53930,q13,d_year = 2000 and d_moy between 1 and 7
1,960000,51025,q1,d_year = 2000 and d_moy between 1 and 3
1,960000,61992,q1,d_year = 2000 and d_moy between 1 and 4
1,960000,48375,q7,d_year = 2000 and d_moy between 1 and 10
2,1020000,48816,q13,d_year = 2000 and d_moy between 1 and 6
2,1020000,55947,q10,d_year = 2000 and d_moy = 1
2,1020000,55947,q10,d_year = 2000 and d_moy = 1
2,1020000,55495,q12,d_year = 2000 and d_moy between 1 and 11
2,1020000,51025,q1,d_year = 2000 and d_moy between 1 and 3
2,1020000,59893,q7,d_year = 2000 and d_moy between 1 and 11
2,1020000,55495,q12,d_year = 2000 and d_moy between 1 and 11
2,1020000,59893,q7,d_year = 2000 and d_moy between 1 and 11
2,1020000,55947,q10,d_year = 2000 and d_moy = 1
0,1080000,48375,q7,d_year = 2000 and d_moy between 1 and 10
0,1080000,53930,q13,d_year = 2000 and d_moy between 1 and 7
0,1080000,47922,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week))
0,1080000,46335,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week))
0,1080000,48375,q7,d_year = 2000 and d_moy between 1 and 10
0,1080000,48375,q7,d_year = 2000 and d_moy between 1 and 10
0,1080000,51025,q1,d_year = 2000 and d_moy between 1 and 3
0,1080000,53930,q13,d_year = 2000 and d_moy between 1 and 7
0,1080000,61992,q1,d_year = 2000 and d_moy between 1 and 4
1,1140000,59893,q7,d_year = 2000 and d_moy between 1 and 11
1,1140000,59893,q7,d_year = 2000 and d_moy between 1 and 11
1,1140000,61344,q12,d_year = 2000
1,1140000,61992,q1,d_year = 2000 and d_moy between 1 and 4
1,1140000,45807,q10,d_date = cast('2000-04-30' as date)
1,1140000,47922,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week))
1,1140000,47922,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week))
1,1140000,51025,q1,d_year = 2000 and d_moy between 1 and 3
1,1140000,61344,q12,d_year = 2000
2,1200000,48375,q7,d_year = 2000 and d_moy between 1 and 10
2,1200000,47922,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week))
2,1200000,48816,q13,d_year = 2000 and d_moy between 1 and 6
2,1200000,55947,q10,d_year = 2000 and d_moy = 1
2,1200000,61992,q1,d_year = 2000 and d_moy between 1 and 4
2,1200000,45807,q10,d_date = cast('2000-04-30' as date)
2,1200000,45807,q10,d_date = cast('2000-04-30' as date)
2,1200000,48816,q13,d_year = 2000 and d_moy between 1 and 6
2,1200000,48816,q13,d_year = 2000 and d_moy between 1 and 6
0,1260000,46335,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week))
0,1260000,53930,q13,d_year = 2000 and d_moy between 1 and 7
0,1260000,61344,q12,d_year = 2000
0,1260000,47922,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week))
0,1260000,47922,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week))
0,1260000,55495,q12,d_year = 2000 and d_moy between 1 and 11
0,1260000,55495,q12,d_year = 2000 and d_moy between 1 and 11
0,1260000,53930,q13,d_year = 2000 and d_moy between 1 and 7
0,1260000,55495,q12,d_year = 2000 and d_moy between 1 and 11
1,1320000,59893,q7,d_year = 2000 and d_moy between 1 and 11
1,1320000,48816,q13,d_year = 2000 and d_moy between 1 and 6
1,1320000,61344,q12,d_year = 2000
1,1320000,55495,q12,d_year = 2000 and d_moy between 1 and 11
1,1320000,53930,q13,d_year = 2000 and d_moy between 1 and 7
1,1320000,61344,q12,d_year = 2000
1,1320000,48375,q7,d_year = 2000 and d_moy between 1 and 10
1,1320000,48375,q7,d_year = 2000 and d_moy between 1 and 10
1,1320000,51025,q1,d_year = 2000 and d_moy between 1 and 3
2,1380000,53930,q13,d_year = 2000 and d_moy between 1 and 7
2,1380000,48816,q13,d_year = 2000 and d_moy between 1 and 6
2,1380000,46335,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week))
2,1380000,51025,q1,d_year = 2000 and d_moy between 1 and 3
2,1380000,51025,q1,d_year = 2000 and d_moy between 1 and 3
2,1380000,48816,q13,d_year = 2000 and d_moy between 1 and 6
2,1380000,47922,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week))
2,1380000,45807,q10,d_date = cast('2000-04-30' as date)
2,1380000,61992,q1,d_year = 2000 and d_moy between 1 and 4
0,1440000,47922,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week))
0,1440000,46335,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week))
0,1440000,61992,q1,d_year = 2000 and d_moy between 1 and 4
0,1440000,53930,q13,d_year = 2000 and d_moy between 1 and 7
0,1440000,55947,q10,d_year = 2000 and d_moy = 1
0,1440000,48375,q7,d_year = 2000 and d_moy between 1 and 10
0,1440000,48816,q13,d_year = 2000 and d_moy between 1 and 6
0,1440000,47922,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week))
0,1440000,48816,q13,d_year = 2000 and d_moy between 1 and 6
1,1500000,53930,q13,d_year = 2000 and d_moy between 1 and 7
1,1500000,53930,q13,d_year = 2000 and d_moy between 1 and 7
1,1500000,55947,q10,d_year = 2000 and d_moy = 1
1,1500000,61992,q1,d_year = 2000 and d_moy between 1 and 4
1,1500000,59893,q7,d_year = 2000 and d_moy between 1 and 11
1,1500000,46335,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week))
1,1500000,46335,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week))
1,1500000,53930,q13,d_year = 2000 and d_moy between 1 and 7
1,1500000,51025,q1,d_year = 2000 and d_moy between 1 and 3
2,1560000,45807,q10,d_date = cast('2000-04-30' as date)
2,1560000,47922,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week))
2,1560000,51025,q1,d_year = 2000 and d_moy between 1 and 3
2,1560000,55495,q12,d_year = 2000 and d_moy between 1 and 11
2,1560000,61992,q1,d_year = 2000 and d_moy between 1 and 4
2,1560000,61992,q1,d_year = 2000 and d_moy between 1 and 4
2,1560000,61992,q1,d_year = 2000 and d_moy between 1 and 4
2,1560000,46335,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week))
2,1560000,59893,q7,d_year = 2000 and d_moy between 1 and 11
0,1620000,55947,q10,d_year = 2000 and d_moy = 1
0,1620000,61344,q12,d_year = 2000
0,1620000,48816,q13,d_year = 2000 and d_moy between 1 and 6
0,1620000,59893,q7,d_year = 2000 and d_moy between 1 and 11
0,1620000,61344,q12,d_year = 2000
0,1620000,61992,q1,d_year = 2000 and d_moy between 1 and 4
0,1620000,61344,q12,d_year = 2000
0,1620000,46335,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week))
0,1620000,59893,q7,d_year = 2000 and d_moy between 1 and 11
1,1680000,48375,q7,d_year = 2000 and d_moy between 1 and 10
1,1680000,47922,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week))
1,1680000,48816,q13,d_year = 2000 and d_moy between 1 and 6
1,1680000,55947,q10,d_year = 2000 and d_moy = 1
1,1680000,61992,q1,d_year = 2000 and d_moy between 1 and 4
1,1680000,45807,q10,d_date = cast('2000-04-30' as date)
1,1680000,45807,q10,d_date = cast('2000-04-30' as date)
1,1680000,48816,q13,d_year = 2000 and d_moy between 1 and 6
1,1680000,48816,q13,d_year = 2000 and d_moy between 1 and 6
2,1740000,47922,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week))
2,1740000,48816,q13,d_year = 2000 and d_moy between 1 and 6
2,1740000,48816,q13,d_year = 2000 and d_moy between 1 and 6
2,1740000,48816,q13,d_year = 2000 and d_moy between 1 and 6
2,1740000,51025,q1,d_year = 2000 and d_moy between 1 and 3
2,1740000,55947,q10,d_year = 2000 and d_moy = 1
2,1740000,48816,q13,d_year = 2000 and d_moy between 1 and 6
2,1740000,53930,q13,d_year = 2000 and d_moy between 1 and 7
2,1740000,61992,q1,d_year = 2000 and d_moy between 1 and 4
0,1800000,53930,q13,d_year = 2000 and d_moy between 1 and 7
0,1800000,46335,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week))
0,1800000,51025,q1,d_year = 2000 and d_moy between 1 and 3
0,1800000,61992,q1,d_year = 2000 and d_moy between 1 and 4
0,1800000,59893,q7,d_year = 2000 and d_moy between 1 and 11
0,1800000,53930,q13,d_year = 2000 and d_moy between 1 and 7
0,1800000,51025,q1,d_year = 2000 and d_moy between 1 and 3
0,1800000,61992,q1,d_year = 2000 and d_moy between 1 and 4
0,1800000,48375,q7,d_year = 2000 and d_moy between 1 and 10
1,1860000,47922,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week))
1,1860000,48375,q7,d_year = 2000 and d_moy between 1 and 10
1,1860000,48375,q7,d_year = 2000 and d_moy between 1 and 10
1,1860000,53930,q13,d_year = 2000 and d_moy between 1 and 7
1,1860000,46335,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week))
1,1860000,59893,q7,d_year = 2000 and d_moy between 1 and 11
1,1860000,61344,q12,d_year = 2000
1,1860000,55495,q12,d_year = 2000 and d_moy between 1 and 11
1,1860000,45807,q10,d_date = cast('2000-04-30' as date)
2,1920000,55947,q10,d_year = 2000 and d_moy = 1
2,1920000,55947,q10,d_year = 2000 and d_moy = 1
2,1920000,46335,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week))
2,1920000,55495,q12,d_year = 2000 and d_moy between 1 and 11
2,1920000,45807,q10,d_date = cast('2000-04-30' as date)
2,1920000,55947,q10,d_year = 2000 and d_moy = 1
2,1920000,59893,q7,d_year = 2000 and d_moy between 1 and 11
2,1920000,61992,q1,d_year = 2000 and d_moy between 1 and 4
2,1920000,47922,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week))
